[DEBUG] 2021-12-03 19:21:14.207 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-12-03 19:21:14.215 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-12-03 19:21:14.222 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-12-03 19:21:14.344 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-12-03 19:21:14.351 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-12-03 19:21:14.595 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-12-03 19:21:14.979 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-12-03 19:21:15.007 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-12-03 19:21:15.008 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-12-03 19:21:15.098 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3b9632d1
[DEBUG] 2021-12-03 19:21:15.098 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3b9632d1
[DEBUG] 2021-12-03 19:21:15.098 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@3b9632d1
[DEBUG] 2021-12-03 19:21:15.099 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@1846579f
[DEBUG] 2021-12-03 19:21:15.101 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@1846579f
[DEBUG] 2021-12-03 19:21:15.101 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@7be7e15
[DEBUG] 2021-12-03 19:21:15.102 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@7be7e15
[DEBUG] 2021-12-03 19:21:15.102 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@2330e3e0
[DEBUG] 2021-12-03 19:21:15.102 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@2330e3e0
[DEBUG] 2021-12-03 19:21:15.102 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@706eab5d
[DEBUG] 2021-12-03 19:21:15.103 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@3a230001
[DEBUG] 2021-12-03 19:21:15.104 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@2c0b4c83
[DEBUG] 2021-12-03 19:21:15.104 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@2c0b4c83
[DEBUG] 2021-12-03 19:21:15.104 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@6d7cada5
[DEBUG] 2021-12-03 19:21:15.104 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@6d7cada5
[DEBUG] 2021-12-03 19:21:15.114 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@3ab6678b
[DEBUG] 2021-12-03 19:21:15.114 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@3ab6678b
[DEBUG] 2021-12-03 19:21:15.115 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@642505c7
[DEBUG] 2021-12-03 19:21:15.115 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@642505c7
[DEBUG] 2021-12-03 19:21:15.116 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@715d6168
[DEBUG] 2021-12-03 19:21:15.116 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@715d6168
[DEBUG] 2021-12-03 19:21:15.119 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@107f4980
[DEBUG] 2021-12-03 19:21:15.119 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@107f4980
[DEBUG] 2021-12-03 19:21:15.123 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@f08fdce
[DEBUG] 2021-12-03 19:21:15.123 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@f08fdce
[DEBUG] 2021-12-03 19:21:15.125 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@f288c14
[DEBUG] 2021-12-03 19:21:15.125 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@f288c14
[DEBUG] 2021-12-03 19:21:15.125 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@671facee
[DEBUG] 2021-12-03 19:21:15.126 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@671facee
[DEBUG] 2021-12-03 19:21:15.126 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@7b7683d4
[DEBUG] 2021-12-03 19:21:15.126 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@7b7683d4
[DEBUG] 2021-12-03 19:21:15.127 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@7942a854
[DEBUG] 2021-12-03 19:21:15.127 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@7942a854
[DEBUG] 2021-12-03 19:21:15.130 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@288214b1
[DEBUG] 2021-12-03 19:21:15.131 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@288214b1
[DEBUG] 2021-12-03 19:21:15.131 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@288214b1
[DEBUG] 2021-12-03 19:21:15.132 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@639aba11
[DEBUG] 2021-12-03 19:21:15.132 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@4554de02
[DEBUG] 2021-12-03 19:21:15.132 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@4554de02
[DEBUG] 2021-12-03 19:21:15.132 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@4554de02
[DEBUG] 2021-12-03 19:21:15.133 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@764cba
[DEBUG] 2021-12-03 19:21:15.133 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@144ab54
[DEBUG] 2021-12-03 19:21:15.133 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@144ab54
[DEBUG] 2021-12-03 19:21:15.136 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@3e3861d7
[DEBUG] 2021-12-03 19:21:15.136 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@3e3861d7
[DEBUG] 2021-12-03 19:21:15.136 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@47a7a101
[DEBUG] 2021-12-03 19:21:15.136 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@47a7a101
[DEBUG] 2021-12-03 19:21:15.137 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@45bf6f39
[DEBUG] 2021-12-03 19:21:15.140 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@45bf6f39
[DEBUG] 2021-12-03 19:21:15.140 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@7fcf294e
[DEBUG] 2021-12-03 19:21:15.140 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@7fcf294e
[DEBUG] 2021-12-03 19:21:15.141 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@59e43e8c
[DEBUG] 2021-12-03 19:21:15.141 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@64968732
[DEBUG] 2021-12-03 19:21:15.141 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@64968732
[DEBUG] 2021-12-03 19:21:15.141 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@64968732
[DEBUG] 2021-12-03 19:21:15.142 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@54f4a7f0
[DEBUG] 2021-12-03 19:21:15.142 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@54f4a7f0
[DEBUG] 2021-12-03 19:21:15.142 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@54f4a7f0
[DEBUG] 2021-12-03 19:21:15.144 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@e9dc4d0
[DEBUG] 2021-12-03 19:21:15.144 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@23eff5d1
[DEBUG] 2021-12-03 19:21:15.144 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@316a598d
[DEBUG] 2021-12-03 19:21:15.144 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@316a598d
[DEBUG] 2021-12-03 19:21:15.144 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@316a598d
[DEBUG] 2021-12-03 19:21:15.145 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@2903c6ff
[DEBUG] 2021-12-03 19:21:15.145 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@2903c6ff
[DEBUG] 2021-12-03 19:21:15.145 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@2903c6ff
[DEBUG] 2021-12-03 19:21:15.145 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@408e96d9
[DEBUG] 2021-12-03 19:21:15.145 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@3901f6af
[DEBUG] 2021-12-03 19:21:15.146 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@3724b43e
[DEBUG] 2021-12-03 19:21:15.146 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@3724b43e
[DEBUG] 2021-12-03 19:21:15.146 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@238bfd6c
[DEBUG] 2021-12-03 19:21:15.147 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@790a251b
[DEBUG] 2021-12-03 19:21:15.147 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@790a251b
[DEBUG] 2021-12-03 19:21:15.148 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@524a2ffb
[DEBUG] 2021-12-03 19:21:15.150 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@524a2ffb
[DEBUG] 2021-12-03 19:21:15.150 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@72456279
[DEBUG] 2021-12-03 19:21:15.150 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@1416cf9f
[DEBUG] 2021-12-03 19:21:15.151 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@75361cf6
[DEBUG] 2021-12-03 19:21:15.160 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@396639b
[DEBUG] 2021-12-03 19:21:15.160 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@396639b
[DEBUG] 2021-12-03 19:21:15.160 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@14229fa7
[DEBUG] 2021-12-03 19:21:15.160 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@2ab0702e
[DEBUG] 2021-12-03 19:21:15.160 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@7158daf2
[DEBUG] 2021-12-03 19:21:15.161 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@10f19647
[DEBUG] 2021-12-03 19:21:15.161 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@102efc59
[DEBUG] 2021-12-03 19:21:15.161 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@3936df72
[DEBUG] 2021-12-03 19:21:15.161 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@e8e0dec
[DEBUG] 2021-12-03 19:21:15.161 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@12d1f1d4
[DEBUG] 2021-12-03 19:21:15.194 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2021-12-03 19:21:15.195 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2021-12-03 19:21:15.196 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-12-03 19:21:15.196 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-12-03 19:21:15.196 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2021-12-03 19:21:15.200 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2021-12-03 19:21:15.200 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2021-12-03 19:21:15.201 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-12-03 19:21:15.202 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2021-12-03 19:21:15.203 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2021-12-03 19:21:15.203 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2021-12-03 19:21:15.204 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2021-12-03 19:21:15.204 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-12-03 19:21:15.204 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2021-12-03 19:21:15.211 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/GameReports
[INFO ] 2021-12-03 19:21:15.212 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2021-12-03 19:21:15.212 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2021-12-03 19:21:15.365 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2021-12-03 19:21:15.532 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2021-12-03 19:21:15.534 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2021-12-03 19:21:15.534 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2021-12-03 19:21:15.591 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2021-12-03 19:21:15.606 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2021-12-03 19:21:15.678 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2021-12-03 19:21:15.736 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2021-12-03 19:21:15.747 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@6d0b0da6] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@4779aae6]
[DEBUG] 2021-12-03 19:21:15.844 [main] AnnotationBinder - Binding entity from annotated class: JBrischke.entity.Game
[DEBUG] 2021-12-03 19:21:15.881 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-12-03 19:21:15.889 [main] EntityBinder - Import with entity name Game
[DEBUG] 2021-12-03 19:21:15.891 [main] EntityBinder - Bind entity JBrischke.entity.Game on table games
[DEBUG] 2021-12-03 19:21:15.919 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(games), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-03 19:21:15.921 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2021-12-03 19:21:15.922 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [JBrischke.entity.Game:id]
[DEBUG] 2021-12-03 19:21:15.923 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2021-12-03 19:21:15.926 [main] PropertyBinder - Building property id
[DEBUG] 2021-12-03 19:21:15.932 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-12-03 19:21:15.935 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(games), mappingColumn=description, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-03 19:21:15.936 [main] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2021-12-03 19:21:15.936 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [JBrischke.entity.Game:description]
[DEBUG] 2021-12-03 19:21:15.936 [main] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2021-12-03 19:21:15.936 [main] PropertyBinder - Building property description
[DEBUG] 2021-12-03 19:21:15.937 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(games), mappingColumn=gameURL, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-03 19:21:15.937 [main] PropertyBinder - MetadataSourceProcessor property gameURL with lazy=false
[DEBUG] 2021-12-03 19:21:15.937 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [JBrischke.entity.Game:gameURL]
[DEBUG] 2021-12-03 19:21:15.937 [main] SimpleValueBinder - building SimpleValue for gameURL
[DEBUG] 2021-12-03 19:21:15.937 [main] PropertyBinder - Building property gameURL
[DEBUG] 2021-12-03 19:21:15.937 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(games), mappingColumn=name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-03 19:21:15.937 [main] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 2021-12-03 19:21:15.939 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [JBrischke.entity.Game:name]
[DEBUG] 2021-12-03 19:21:15.939 [main] SimpleValueBinder - building SimpleValue for name
[DEBUG] 2021-12-03 19:21:15.939 [main] PropertyBinder - Building property name
[DEBUG] 2021-12-03 19:21:15.941 [main] AnnotationBinder - Binding entity from annotated class: JBrischke.entity.User
[DEBUG] 2021-12-03 19:21:15.941 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-12-03 19:21:15.943 [main] EntityBinder - Import with entity name User
[DEBUG] 2021-12-03 19:21:15.943 [main] EntityBinder - Bind entity JBrischke.entity.User on table user
[DEBUG] 2021-12-03 19:21:15.946 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-03 19:21:15.949 [main] PropertyBinder - MetadataSourceProcessor property user_id with lazy=false
[DEBUG] 2021-12-03 19:21:15.949 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [JBrischke.entity.User:user_id]
[DEBUG] 2021-12-03 19:21:15.949 [main] SimpleValueBinder - building SimpleValue for user_id
[DEBUG] 2021-12-03 19:21:15.949 [main] PropertyBinder - Building property user_id
[DEBUG] 2021-12-03 19:21:15.950 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(user_id)]), user_id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-12-03 19:21:15.950 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-03 19:21:15.950 [main] PropertyBinder - MetadataSourceProcessor property email with lazy=false
